episode,reward,waiting_time,steps,avg_queue
1686,-42,34.4,200,34.4
1687,-56,33.465,200,33.465
1688,-58,34.185,200,34.185
1689,-42,34.4,200,34.4
1690,-58,34.185,200,34.185
1691,-42,34.4,200,34.4
1692,-42,34.4,200,34.4
1693,-58,34.185,200,34.185
1694,-204,28.65,200,28.65
1695,-50,34.285,200,34.285
1696,-42,34.4,200,34.4
1697,-54,33.775,200,33.775
1698,-42,34.4,200,34.4
1699,-42,34.4,200,34.4
1700,-56,33.465,200,33.465
1701,-58,34.185,200,34.185
1702,-42,34.4,200,34.4
1703,-42,34.4,200,34.4
1704,-42,34.4,200,34.4
1705,-42,34.4,200,34.4
1706,-38,37.065,200,37.065
1707,-42,36.16,200,36.16
1708,-38,37.065,200,37.065
1709,-46,36.0,200,36.0
1710,-38,37.065,200,37.065
1711,-42,34.4,200,34.4
1712,-50,34.285,200,34.285
1713,-88,32.455,200,32.455
1714,-50,34.285,200,34.285
1715,-50,34.285,200,34.285
1716,-62,33.39,200,33.39
1717,-42,34.4,200,34.4
1718,-50,34.285,200,34.285
1719,-42,34.4,200,34.4
1720,-42,34.4,200,34.4
1721,-130,33.485,200,33.485
1722,-144,34.85,200,34.85
1723,-54,35.67,200,35.67
1724,-58,36.4,200,36.4
1725,-86,34.69,200,34.69
1726,-64,35.355,200,35.355
1727,-70,34.8,200,34.8
1728,-80,35.8,200,35.8
1729,-188,34.905,200,34.905
1730,-181,35.86,200,35.86
1731,-70,35.79,200,35.79
1732,-42,36.16,200,36.16
1733,-46,36.0,200,36.0
1734,-102,33.44,200,33.44
1735,-38,37.065,200,37.065
1736,-118,32.76,200,32.76
1737,-38,37.065,200,37.065
1738,-126,32.52,200,32.52
1739,-42,36.365,200,36.365
1740,-54,35.375,200,35.375
1741,-38,37.065,200,37.065
1742,-66,35.11,200,35.11
1743,-114,35.045,200,35.045
1744,-50,36.39,200,36.39
1745,-38,37.065,200,37.065
1746,-70,34.315,200,34.315
1747,-42,36.485,200,36.485
1748,-38,37.065,200,37.065
1749,-42,36.365,200,36.365
1750,-68,34.565,200,34.565
1751,-64,34.795,200,34.795
1752,-38,37.065,200,37.065
1753,-50,36.39,200,36.39
1754,-38,37.065,200,37.065
1755,-80,35.385,200,35.385
1756,-42,34.4,200,34.4
1757,-38,37.065,200,37.065
1758,-80,34.82,200,34.82
1759,-42,36.485,200,36.485
1760,-38,37.065,200,37.065
1761,-42,36.485,200,36.485
1762,-42,36.485,200,36.485
1763,-38,37.065,200,37.065
1764,-38,37.065,200,37.065
1765,-42,36.485,200,36.485
1766,-38,37.065,200,37.065
1767,-42,36.485,200,36.485
1768,-42,36.365,200,36.365
1769,-42,36.485,200,36.485
1770,-42,36.16,200,36.16
1771,-38,37.065,200,37.065
1772,-46,36.0,200,36.0
1773,-62,35.89,200,35.89
1774,-108,35.87,200,35.87
1775,-38,37.065,200,37.065
1776,-38,37.065,200,37.065
1777,-38,37.065,200,37.065
1778,-54,35.67,200,35.67
1779,-38,37.065,200,37.065
1780,-74,34.14,200,34.14
1781,-58,36.4,200,36.4
1782,-100,36.6,200,36.6
1783,-38,37.065,200,37.065
1784,-50,36.39,200,36.39
1785,-116,35.575,200,35.575
1786,-38,37.065,200,37.065
1787,-52,35.8,200,35.8
1788,-110,32.835,200,32.835
1789,-52,35.8,200,35.8
1790,-146,31.27,200,31.27
1791,-38,37.065,200,37.065
1792,-38,37.065,200,37.065
1793,-38,37.065,200,37.065
1794,-38,37.065,200,37.065
1795,-50,36.39,200,36.39
1796,-108,34.1,200,34.1
1797,-102,33.69,200,33.69
1798,-42,36.16,200,36.16
1799,-42,36.485,200,36.485
1800,-108,34.09,200,34.09
1801,-38,37.065,200,37.065
1802,-42,34.4,200,34.4
1803,-38,37.065,200,37.065
1804,-54,33.775,200,33.775
1805,-42,34.4,200,34.4
1806,-54,33.775,200,33.775
1807,-62,33.175,200,33.175
1808,-100,32.68,200,32.68
1809,-90,33.14,200,33.14
1810,-96,33.035,200,33.035
1811,-68,34.79,200,34.79
1812,-50,36.39,200,36.39
1813,-106,33.09,200,33.09
1814,-42,34.4,200,34.4
1815,-62,34.92,200,34.92
1816,-42,36.365,200,36.365
1817,-86,33.91,200,33.91
1818,-38,37.065,200,37.065
1819,-38,37.065,200,37.065
1820,-50,36.39,200,36.39
1821,-62,34.435,200,34.435
1822,-138,30.4,200,30.4
1823,-76,34.885,200,34.885
1824,-42,36.485,200,36.485
1825,-52,36.025,200,36.025
1826,-38,37.065,200,37.065
1827,-66,34.85,200,34.85
1828,-62,34.765,200,34.765
1829,-42,34.4,200,34.4
1830,-88,33.41,200,33.41
1831,-204,27.285,200,27.285
1832,-38,37.065,200,37.065
1833,-56,35.725,200,35.725
1834,-42,34.4,200,34.4
1835,-38,37.065,200,37.065
1836,-42,36.365,200,36.365
1837,-38,37.065,200,37.065
1838,-50,35.695,200,35.695
1839,-42,36.485,200,36.485
1840,-80,32.075,200,32.075
1841,-84,32.435,200,32.435
1842,-62,34.765,200,34.765
1843,-42,36.485,200,36.485
1844,-88,33.87,200,33.87
1845,-126,29.635,200,29.635
1846,-42,34.4,200,34.4
1847,-52,35.8,200,35.8
1848,-42,34.4,200,34.4
1849,-38,37.065,200,37.065
1850,-62,34.895,200,34.895
1851,-42,34.4,200,34.4
1852,-42,36.365,200,36.365
1853,-56,35.725,200,35.725
1854,-58,35.235,200,35.235
1855,-38,37.065,200,37.065
1856,-58,35.235,200,35.235
1857,-42,36.365,200,36.365
1858,-76,33.245,200,33.245
1859,-38,37.065,200,37.065
1860,-42,36.365,200,36.365
1861,-50,36.39,200,36.39
1862,-54,35.67,200,35.67
1863,-38,37.065,200,37.065
1864,-46,36.0,200,36.0
1865,-50,34.285,200,34.285
1866,-42,36.365,200,36.365
1867,-42,34.4,200,34.4
1868,-38,37.065,200,37.065
1869,-42,36.16,200,36.16
1870,-42,34.4,200,34.4
1871,-42,34.4,200,34.4
1872,-50,34.285,200,34.285
1873,-38,37.065,200,37.065
1874,-178,30.125,200,30.125
1875,-42,34.4,200,34.4
1876,-58,34.185,200,34.185
1877,-42,34.4,200,34.4
1878,-42,34.4,200,34.4
1879,-42,34.4,200,34.4
1880,-52,35.8,200,35.8
1881,-52,35.8,200,35.8
1882,-42,36.485,200,36.485
1883,-68,35.165,200,35.165
1884,-114,34.16,200,34.16
1885,-38,37.065,200,37.065
1886,-50,36.39,200,36.39
1887,-144,36.125,200,36.125
1888,-64,35.495,200,35.495
1889,-110,35.91,200,35.91
1890,-62,35.89,200,35.89
1891,-72,34.57,200,34.57
1892,-128,32.905,200,32.905
1893,-38,37.065,200,37.065
1894,-50,35.695,200,35.695
1895,-38,37.065,200,37.065
1896,-118,34.47,200,34.47
1897,-90,33.85,200,33.85
1898,-86,34.3,200,34.3
1899,-80,34.815,200,34.815
1900,-42,36.365,200,36.365
1901,-42,36.365,200,36.365
1902,-52,36.025,200,36.025
1903,-62,35.89,200,35.89
1904,-42,36.365,200,36.365
1905,-38,37.065,200,37.065
1906,-68,35.355,200,35.355
1907,-88,33.965,200,33.965
1908,-38,37.065,200,37.065
1909,-38,37.065,200,37.065
1910,-42,36.16,200,36.16
1911,-38,37.065,200,37.065
1912,-140,33.12,200,33.12
1913,-38,37.065,200,37.065
1914,-42,36.16,200,36.16
1915,-42,36.16,200,36.16
1916,-58,36.4,200,36.4
1917,-152,31.07,200,31.07
1918,-52,35.8,200,35.8
1919,-50,36.39,200,36.39
1920,-50,36.39,200,36.39
1921,-42,36.485,200,36.485
1922,-38,37.065,200,37.065
1923,-38,37.065,200,37.065
1924,-42,36.485,200,36.485
1925,-38,37.065,200,37.065
1926,-58,35.315,200,35.315
1927,-106,33.43,200,33.43
1928,-42,36.365,200,36.365
1929,-72,35.14,200,35.14
1930,-38,37.065,200,37.065
1931,-58,35.675,200,35.675
1932,-42,36.485,200,36.485
1933,-62,35.135,200,35.135
1934,-42,34.4,200,34.4
1935,-54,35.67,200,35.67
1936,-64,35.56,200,35.56
1937,-106,31.29,200,31.29
1938,-72,35.79,200,35.79
1939,-58,35.235,200,35.235
1940,-46,36.0,200,36.0
1941,-112,35.2,200,35.2
1942,-42,34.4,200,34.4
1943,-74,32.505,200,32.505
1944,-52,35.8,200,35.8
1945,-56,35.725,200,35.725
1946,-194,33.1,200,33.1
1947,-38,37.065,200,37.065
1948,-204,27.745,200,27.745
1949,-74,34.63,200,34.63
1950,-62,35.115,200,35.115
1951,-280,25.735,200,25.735
1952,-42,36.365,200,36.365
1953,-38,37.065,200,37.065
1954,-46,36.0,200,36.0
1955,-58,35.675,200,35.675
1956,-126,35.06,200,35.06
1957,-58,35.465,200,35.465
1958,-58,33.64,200,33.64
1959,-252,25.94,200,25.94
1960,-174,32.54,200,32.54
1961,-236,24.55,200,24.55
1962,-102,33.67,200,33.67
1963,-290,24.04,200,24.04
1964,-136,30.235,200,30.235
1965,-152,31.955,200,31.955
1966,-140,31.48,200,31.48
1967,-294,25.07,200,25.07
1968,-318,21.535,200,21.535
1969,-180,28.95,200,28.95
1970,-553,6.11,200,6.11
1971,-138,31.81,200,31.81
1972,-586,11.9,200,11.9
1973,-370,21.26,200,21.26
1974,-424,13.4,200,13.4
1975,-522,9.445,200,9.445
1976,-142,27.25,200,27.25
1977,-587,8.185,200,8.185
1978,-288,20.58,200,20.58
1979,-440,16.295,200,16.295
1980,-194,31.895,200,31.895
1981,-176,28.97,200,28.97
1982,-585,4.435,200,4.435
1983,-306,22.545,200,22.545
1984,-178,26.675,200,26.675
1985,-86,32.695,200,32.695
1986,-102,32.43,200,32.43
1987,-503,5.255,200,5.255
1988,-120,29.6,200,29.6
1989,-80,34.31,200,34.31
1990,-157,28.47,200,28.47
1991,-186,32.9,200,32.9
1992,-188,28.325,200,28.325
1993,-130,30.475,200,30.475
1994,-166,27.54,200,27.54
1995,-78,32.395,200,32.395
1996,-100,31.15,200,31.15
1997,-252,22.515,200,22.515
1998,-128,31.88,200,31.88
1999,-88,33.865,200,33.865
2000,-158,30.72,200,30.72
2001,-70,32.345,200,32.345
2002,-196,25.685,200,25.685
2003,-72,32.87,200,32.87
2004,-100,30.47,200,30.47
2005,-42,34.4,200,34.4
2006,-42,34.4,200,34.4
2007,-76,32.185,200,32.185
2008,-147,31.325,200,31.325
2009,-308,25.845,200,25.845
2010,-390,18.64,200,18.64
2011,-148,30.87,200,30.87
2012,-128,32.365,200,32.365
2013,-226,28.57,200,28.57
2014,-198,27.555,200,27.555
2015,-206,25.535,200,25.535
2016,-110,33.085,200,33.085
2017,-112,35.34,200,35.34
2018,-240,28.14,200,28.14
2019,-42,34.4,200,34.4
2020,-86,34.69,200,34.69
2021,-120,31.11,200,31.11
2022,-38,37.065,200,37.065
2023,-50,34.285,200,34.285
2024,-90,33.375,200,33.375
2025,-86,33.355,200,33.355
2026,-188,31.29,200,31.29
2027,-92,33.665,200,33.665
2028,-42,34.4,200,34.4
2029,-50,34.285,200,34.285
2030,-126,31.44,200,31.44
2031,-50,34.285,200,34.285
2032,-42,34.4,200,34.4
2033,-94,33.515,200,33.515
2034,-96,30.955,200,30.955
2035,-78,32.38,200,32.38
2036,-54,33.775,200,33.775
2037,-86,31.76,200,31.76
2038,-150,27.425,200,27.425
2039,-94,31.785,200,31.785
2040,-58,33.64,200,33.64
2041,-152,30.37,200,30.37
2042,-82,32.28,200,32.28
2043,-42,34.4,200,34.4
2044,-42,34.4,200,34.4
2045,-42,34.4,200,34.4
2046,-84,32.165,200,32.165
2047,-60,33.335,200,33.335
2048,-60,33.335,200,33.335
2049,-74,32.505,200,32.505
2050,-42,34.4,200,34.4
2051,-62,33.68,200,33.68
2052,-66,34.685,200,34.685
2053,-42,34.4,200,34.4
2054,-42,36.485,200,36.485
2055,-42,34.4,200,34.4
2056,-42,34.4,200,34.4
2057,-42,34.4,200,34.4
2058,-42,34.4,200,34.4
2059,-62,34.92,200,34.92
2060,-42,34.4,200,34.4
2061,-62,33.68,200,33.68
2062,-54,35.375,200,35.375
2063,-42,34.4,200,34.4
2064,-42,34.4,200,34.4
2065,-58,35.465,200,35.465
2066,-50,34.285,200,34.285
2067,-42,34.4,200,34.4
2068,-38,37.065,200,37.065
2069,-50,34.285,200,34.285
2070,-42,34.4,200,34.4
2071,-54,33.775,200,33.775
2072,-64,33.05,200,33.05
2073,-54,33.775,200,33.775
2074,-42,34.4,200,34.4
2075,-38,37.065,200,37.065
2076,-50,34.285,200,34.285
2077,-70,34.12,200,34.12
2078,-50,34.285,200,34.285
2079,-58,34.185,200,34.185
2080,-42,34.4,200,34.4
2081,-42,34.4,200,34.4
2082,-38,37.065,200,37.065
2083,-42,34.4,200,34.4
2084,-38,37.065,200,37.065
2085,-70,32.87,200,32.87
2086,-118,30.65,200,30.65
2087,-72,32.53,200,32.53
2088,-42,34.4,200,34.4
2089,-64,35.86,200,35.86
2090,-110,30.905,200,30.905
2091,-80,33.745,200,33.745
2092,-56,33.465,200,33.465
2093,-64,33.05,200,33.05
2094,-70,32.345,200,32.345
2095,-54,35.375,200,35.375
2096,-56,35.725,200,35.725
2097,-38,37.065,200,37.065
2098,-70,32.92,200,32.92
2099,-50,34.285,200,34.285
2100,-70,36.485,200,36.485
2101,-42,34.4,200,34.4
2102,-116,32.22,200,32.22
2103,-70,33.055,200,33.055
2104,-70,34.385,200,34.385
2105,-78,33.605,200,33.605
2106,-58,35.235,200,35.235
2107,-42,36.485,200,36.485
2108,-64,33.05,200,33.05
2109,-42,34.4,200,34.4
2110,-72,33.085,200,33.085
2111,-42,34.4,200,34.4
2112,-64,33.05,200,33.05
2113,-54,33.775,200,33.775
2114,-38,37.065,200,37.065
2115,-42,34.4,200,34.4
2116,-42,36.16,200,36.16
2117,-42,36.485,200,36.485
2118,-88,33.43,200,33.43
2119,-42,34.4,200,34.4
2120,-42,34.4,200,34.4
2121,-38,37.065,200,37.065
2122,-106,33.705,200,33.705
2123,-70,35.265,200,35.265
2124,-124,31.115,200,31.115
2125,-38,37.065,200,37.065
2126,-76,34.155,200,34.155
2127,-38,37.065,200,37.065
2128,-104,33.135,200,33.135
2129,-54,35.67,200,35.67
2130,-64,33.05,200,33.05
2131,-42,34.4,200,34.4
2132,-42,34.4,200,34.4
2133,-42,34.4,200,34.4
2134,-58,34.185,200,34.185
2135,-70,32.92,200,32.92
2136,-94,32.07,200,32.07
2137,-42,34.4,200,34.4
2138,-78,32.1,200,32.1
2139,-42,34.4,200,34.4
2140,-42,34.4,200,34.4
2141,-64,32.915,200,32.915
2142,-64,34.81,200,34.81
2143,-62,33.175,200,33.175
2144,-80,32.73,200,32.73
2145,-54,33.775,200,33.775
2146,-84,34.695,200,34.695
2147,-42,34.4,200,34.4
2148,-42,34.4,200,34.4
2149,-38,37.065,200,37.065
2150,-38,37.065,200,37.065
2151,-38,37.065,200,37.065
2152,-42,34.4,200,34.4
2153,-42,34.4,200,34.4
2154,-42,34.4,200,34.4
2155,-108,34.04,200,34.04
2156,-42,34.4,200,34.4
2157,-70,34.955,200,34.955
2158,-52,36.185,200,36.185
2159,-120,32.96,200,32.96
2160,-78,34.36,200,34.36
2161,-46,36.0,200,36.0
2162,-50,35.695,200,35.695
2163,-42,36.365,200,36.365
2164,-80,34.84,200,34.84
2165,-38,37.065,200,37.065
2166,-84,32.98,200,32.98
2167,-50,36.39,200,36.39
2168,-98,34.17,200,34.17
2169,-56,35.725,200,35.725
2170,-42,36.365,200,36.365
2171,-42,34.4,200,34.4
2172,-38,37.065,200,37.065
2173,-64,35.775,200,35.775
2174,-38,37.065,200,37.065
2175,-42,36.485,200,36.485
2176,-42,36.485,200,36.485
2177,-38,37.065,200,37.065
2178,-38,37.065,200,37.065
2179,-42,36.485,200,36.485
2180,-38,37.065,200,37.065
2181,-38,37.065,200,37.065
2182,-38,37.065,200,37.065
2183,-72,34.42,200,34.42
2184,-64,33.35,200,33.35
2185,-52,35.8,200,35.8
2186,-42,34.4,200,34.4
2187,-56,35.725,200,35.725
2188,-38,37.065,200,37.065
2189,-50,35.695,200,35.695
2190,-82,32.585,200,32.585
2191,-38,37.065,200,37.065
2192,-42,34.4,200,34.4
2193,-42,34.4,200,34.4
2194,-74,32.375,200,32.375
2195,-64,33.35,200,33.35
2196,-62,33.68,200,33.68
2197,-38,37.065,200,37.065
2198,-60,33.335,200,33.335
2199,-50,34.285,200,34.285
2200,-92,33.155,200,33.155
2201,-42,34.4,200,34.4
2202,-54,35.825,200,35.825
2203,-42,34.4,200,34.4
2204,-50,34.285,200,34.285
2205,-42,34.4,200,34.4
2206,-42,34.4,200,34.4
2207,-58,33.64,200,33.64
2208,-64,33.66,200,33.66
2209,-98,31.865,200,31.865
2210,-42,34.4,200,34.4
2211,-38,37.065,200,37.065
2212,-42,36.485,200,36.485
2213,-38,37.065,200,37.065
2214,-42,34.4,200,34.4
2215,-50,34.285,200,34.285
2216,-38,37.065,200,37.065
2217,-42,34.4,200,34.4
2218,-50,34.285,200,34.285
2219,-62,33.68,200,33.68
2220,-50,34.285,200,34.285
2221,-42,34.4,200,34.4
2222,-42,34.4,200,34.4
2223,-42,34.4,200,34.4
2224,-42,34.4,200,34.4
2225,-42,34.4,200,34.4
2226,-42,34.4,200,34.4
2227,-62,34.895,200,34.895
2228,-50,34.285,200,34.285
2229,-42,34.4,200,34.4
2230,-42,34.4,200,34.4
2231,-42,34.4,200,34.4
2232,-42,34.4,200,34.4
2233,-50,34.285,200,34.285
2234,-56,33.465,200,33.465
2235,-58,33.64,200,33.64
2236,-42,34.4,200,34.4
2237,-42,34.4,200,34.4
2238,-42,34.4,200,34.4
2239,-42,34.4,200,34.4
2240,-50,34.285,200,34.285
2241,-76,34.83,200,34.83
2242,-38,37.065,200,37.065
2243,-42,34.4,200,34.4
2244,-42,34.4,200,34.4
2245,-50,34.285,200,34.285
2246,-58,34.185,200,34.185
2247,-50,34.285,200,34.285
2248,-42,34.4,200,34.4
2249,-70,34.72,200,34.72
2250,-64,33.5,200,33.5
2251,-42,34.4,200,34.4
2252,-42,34.4,200,34.4
2253,-42,36.485,200,36.485
2254,-54,33.775,200,33.775
2255,-64,33.05,200,33.05
2256,-42,34.4,200,34.4
2257,-42,34.4,200,34.4
2258,-42,34.4,200,34.4
2259,-42,34.4,200,34.4
2260,-50,34.285,200,34.285
2261,-42,34.4,200,34.4
2262,-58,34.185,200,34.185
2263,-42,34.4,200,34.4
2264,-54,33.775,200,33.775
2265,-62,33.175,200,33.175
2266,-42,34.4,200,34.4
2267,-42,34.4,200,34.4
2268,-42,34.4,200,34.4
2269,-42,34.4,200,34.4
2270,-42,34.4,200,34.4
2271,-42,34.4,200,34.4
2272,-42,34.4,200,34.4
2273,-42,34.4,200,34.4
2274,-42,34.4,200,34.4
2275,-38,37.065,200,37.065
2276,-94,33.825,200,33.825
2277,-172,33.585,200,33.585
2278,-202,33.39,200,33.39
2279,-42,36.365,200,36.365
2280,-72,33.32,200,33.32
2281,-38,37.065,200,37.065
2282,-112,32.45,200,32.45
2283,-66,35.145,200,35.145
2284,-86,34.98,200,34.98
2285,-42,36.485,200,36.485
2286,-50,36.39,200,36.39
2287,-64,33.545,200,33.545
2288,-42,34.4,200,34.4
2289,-114,32.515,200,32.515
2290,-42,36.365,200,36.365
2291,-38,37.065,200,37.065
2292,-130,32.63,200,32.63
2293,-96,33.4,200,33.4
2294,-164,32.405,200,32.405
2295,-42,34.4,200,34.4
2296,-72,33.41,200,33.41
2297,-58,33.64,200,33.64
2298,-104,30.76,200,30.76
2299,-42,36.485,200,36.485
2300,-50,34.285,200,34.285
2301,-42,34.4,200,34.4
2302,-42,34.4,200,34.4
2303,-54,33.775,200,33.775
2304,-54,35.825,200,35.825
2305,-42,34.4,200,34.4
2306,-38,37.065,200,37.065
2307,-42,34.4,200,34.4
2308,-84,34.2,200,34.2
2309,-92,32.035,200,32.035
2310,-104,33.085,200,33.085
2311,-92,34.48,200,34.48
2312,-38,37.065,200,37.065
2313,-42,34.4,200,34.4
2314,-42,36.365,200,36.365
2315,-42,36.485,200,36.485
2316,-42,34.4,200,34.4
2317,-64,35.775,200,35.775
2318,-54,35.375,200,35.375
2319,-114,31.215,200,31.215
2320,-262,25.34,200,25.34
2321,-42,34.4,200,34.4
2322,-42,34.4,200,34.4
2323,-120,29.83,200,29.83
2324,-50,36.39,200,36.39
2325,-62,33.68,200,33.68
2326,-78,34.485,200,34.485
2327,-38,37.065,200,37.065
2328,-42,34.4,200,34.4
2329,-134,30.71,200,30.71
2330,-54,33.775,200,33.775
2331,-42,34.4,200,34.4
2332,-76,32.23,200,32.23
2333,-50,34.285,200,34.285
2334,-42,34.4,200,34.4
2335,-42,34.4,200,34.4
2336,-94,31.7,200,31.7
2337,-96,31.225,200,31.225
2338,-64,35.355,200,35.355
2339,-50,36.39,200,36.39
2340,-60,33.335,200,33.335
2341,-64,32.915,200,32.915
2342,-42,34.4,200,34.4
2343,-62,33.68,200,33.68
2344,-70,32.63,200,32.63
2345,-104,31.035,200,31.035
2346,-126,30.02,200,30.02
2347,-42,36.16,200,36.16
2348,-38,37.065,200,37.065
2349,-72,33.085,200,33.085
2350,-52,36.025,200,36.025
2351,-42,34.4,200,34.4
2352,-42,34.4,200,34.4
2353,-42,34.4,200,34.4
2354,-70,33.015,200,33.015
2355,-42,34.4,200,34.4
2356,-42,34.4,200,34.4
2357,-38,37.065,200,37.065
2358,-42,34.4,200,34.4
2359,-38,37.065,200,37.065
2360,-84,34.37,200,34.37
2361,-38,37.065,200,37.065
2362,-68,33.24,200,33.24
2363,-64,33.545,200,33.545
2364,-46,36.0,200,36.0
2365,-42,36.485,200,36.485
2366,-42,34.4,200,34.4
2367,-50,34.285,200,34.285
2368,-42,34.4,200,34.4
2369,-68,32.635,200,32.635
2370,-42,36.485,200,36.485
2371,-58,33.64,200,33.64
2372,-42,34.4,200,34.4
2373,-42,34.4,200,34.4
2374,-42,34.4,200,34.4
2375,-50,34.285,200,34.285
2376,-42,34.4,200,34.4
2377,-80,33.99,200,33.99
2378,-42,36.365,200,36.365
2379,-54,35.67,200,35.67
2380,-60,33.335,200,33.335
2381,-38,37.065,200,37.065
2382,-42,34.4,200,34.4
2383,-38,37.065,200,37.065
2384,-106,33.94,200,33.94
2385,-46,36.0,200,36.0
2386,-38,37.065,200,37.065
2387,-42,36.16,200,36.16
2388,-42,34.4,200,34.4
2389,-42,34.4,200,34.4
2390,-42,34.4,200,34.4
2391,-42,34.4,200,34.4
2392,-42,36.16,200,36.16
2393,-38,37.065,200,37.065
2394,-58,34.185,200,34.185
2395,-96,30.93,200,30.93
2396,-54,33.775,200,33.775
2397,-42,34.4,200,34.4
2398,-92,33.765,200,33.765
2399,-110,30.945,200,30.945
2400,-84,32.965,200,32.965
2401,-42,36.485,200,36.485
2402,-206,25.14,200,25.14
2403,-50,34.285,200,34.285
2404,-118,30.075,200,30.075
2405,-56,33.465,200,33.465
2406,-58,34.185,200,34.185
2407,-42,34.4,200,34.4
2408,-42,34.4,200,34.4
2409,-56,33.465,200,33.465
2410,-114,31.27,200,31.27
2411,-42,34.4,200,34.4
2412,-64,33.66,200,33.66
2413,-42,34.4,200,34.4
2414,-68,32.635,200,32.635
2415,-62,33.175,200,33.175
2416,-42,34.4,200,34.4
2417,-42,34.4,200,34.4
2418,-42,34.4,200,34.4
2419,-58,35.235,200,35.235
2420,-42,34.4,200,34.4
2421,-42,34.4,200,34.4
2422,-90,31.705,200,31.705
2423,-42,34.4,200,34.4
2424,-64,33.5,200,33.5
2425,-42,34.4,200,34.4
2426,-64,33.35,200,33.35
2427,-64,33.545,200,33.545
2428,-42,34.4,200,34.4
2429,-42,34.4,200,34.4
2430,-42,34.4,200,34.4
2431,-42,34.4,200,34.4
2432,-38,37.065,200,37.065
2433,-42,34.4,200,34.4
2434,-42,34.4,200,34.4
2435,-54,33.775,200,33.775
2436,-42,34.4,200,34.4
2437,-64,33.66,200,33.66
2438,-152,27.615,200,27.615
2439,-42,34.4,200,34.4
2440,-42,34.4,200,34.4
2441,-82,32.37,200,32.37
2442,-42,34.4,200,34.4
2443,-42,34.4,200,34.4
2444,-42,34.4,200,34.4
2445,-42,34.4,200,34.4
2446,-62,33.175,200,33.175
2447,-42,34.4,200,34.4
2448,-42,34.4,200,34.4
2449,-42,36.16,200,36.16
2450,-42,34.4,200,34.4
2451,-42,34.4,200,34.4
2452,-42,34.4,200,34.4
2453,-42,34.4,200,34.4
2454,-76,32.185,200,32.185
2455,-82,32.13,200,32.13
2456,-42,34.4,200,34.4
2457,-62,33.175,200,33.175
2458,-52,35.51,200,35.51
2459,-62,33.39,200,33.39
2460,-42,34.4,200,34.4
2461,-50,34.285,200,34.285
2462,-64,33.5,200,33.5
2463,-42,34.4,200,34.4
2464,-50,34.285,200,34.285
2465,-42,34.4,200,34.4
2466,-42,34.4,200,34.4
2467,-42,36.365,200,36.365
2468,-50,34.285,200,34.285
2469,-50,34.285,200,34.285
2470,-68,32.415,200,32.415
2471,-38,37.065,200,37.065
2472,-42,34.4,200,34.4
2473,-38,37.065,200,37.065
2474,-42,34.4,200,34.4
2475,-42,34.4,200,34.4
2476,-50,34.285,200,34.285
2477,-42,36.365,200,36.365
2478,-42,34.4,200,34.4
2479,-50,35.695,200,35.695
2480,-42,34.4,200,34.4
2481,-42,34.4,200,34.4
2482,-46,36.0,200,36.0
2483,-102,33.96,200,33.96
2484,-58,34.185,200,34.185
2485,-42,36.365,200,36.365
2486,-42,34.4,200,34.4
2487,-42,34.4,200,34.4
2488,-42,34.4,200,34.4
2489,-42,34.4,200,34.4
2490,-42,34.4,200,34.4
2491,-58,33.64,200,33.64
2492,-42,34.4,200,34.4
2493,-42,34.4,200,34.4
2494,-50,34.285,200,34.285
2495,-42,34.4,200,34.4
2496,-42,34.4,200,34.4
2497,-64,35.86,200,35.86
2498,-58,34.185,200,34.185
2499,-42,34.4,200,34.4
2500,-42,34.4,200,34.4
2501,-42,34.4,200,34.4
2502,-42,34.4,200,34.4
2503,-64,33.66,200,33.66
